Watch_ID,Brand,Model,Collection,Movement_Type,Case_Material,Dial_Color,Strap_Material,Water_Resistance_m,Release_Year,Price_USD,Units_Sold,Customer_Rating,Country,Warranty_Years
W04441,Omega,Speedmaster,Heritage,Quartz,Gold,Blue,Rubber,50,2019,48997,4530,3.5,Switzerland,5
W04442,Patek Philippe,Santos,Professional,Automatic,Platinum,Silver,NATO,150,2017,47661,1540,3.8,Switzerland,7
W04443,Panerai,Santos,Sport,Manual,Ceramic,Silver,Stainless Steel,200,2000,26651,1064,4.0,Switzerland,3
W04444,Tag Heuer,Speedmaster,Aviator,Automatic,Gold,Blue,Gold,200,2008,73520,2883,4.2,Germany,5
W04445,IWC Schaffhausen,Portugieser,Professional,Quartz,Titanium,Silver,NATO,500,2012,118227,4456,3.6,Italy,10
W04446,Audemars Piguet,Royal Oak,Classic,Manual,Ceramic,Black,Stainless Steel,50,2011,33187,2690,4.4,Japan,10
W04447,Rolex,Navitimer,Elegance,Automatic,Platinum,Black,Gold,300,2017,112144,155,4.7,Germany,7
W04448,Audemars Piguet,Santos,Tourbillon,Automatic,Titanium,White,Gold,100,2020,18673,2640,3.3,Japan,7
W04449,Cartier,Nautilus,Professional,Automatic,Ceramic,Green,NATO,500,2006,127992,2161,3.6,Italy,3
W04450,Tag Heuer,Big Bang,Sport,Automatic,Ceramic,White,Leather,300,2010,110632,2382,3.7,Japan,3
W04451,Rolex,Navitimer,Heritage,Manual,Platinum,Green,NATO,100,2017,71292,4060,3.2,Germany,7
W04452,Audemars Piguet,Portugieser,Elegance,Automatic,Stainless Steel,Blue,NATO,50,2021,49649,4102,4.2,Germany,2
W04453,Cartier,Nautilus,Elegance,Manual,Platinum,Silver,Leather,50,2009,74333,2280,3.4,Germany,2
W04454,Panerai,Submariner,GMT,Automatic,Gold,White,NATO,300,2007,19721,975,4.8,Switzerland,10
W04455,Panerai,Speedmaster,Classic,Quartz,Gold,Silver,Stainless Steel,50,2013,26532,2642,3.3,USA,3
W04456,Audemars Piguet,Submariner,Elegance,Automatic,Platinum,White,Leather,150,2013,75959,2755,4.5,Germany,2
W04457,IWC Schaffhausen,Carrera,Tourbillon,Automatic,Platinum,White,Stainless Steel,300,2012,30160,3042,4.3,USA,3
W04458,Tag Heuer,Luminor,Elegance,Quartz,Platinum,Black,Gold,200,2006,17082,4326,3.9,Germany,10
W04459,Hublot,Speedmaster,GMT,Manual,Platinum,Green,Leather,200,2014,148135,4411,4.0,Japan,5
W04460,IWC Schaffhausen,Nautilus,Classic,Automatic,Platinum,Blue,Gold,50,2005,120539,1426,3.3,Italy,7
W04461,Panerai,Big Bang,Aviator,Automatic,Ceramic,Silver,Rubber,50,2011,66947,4632,3.1,Germany,3
W04462,Tag Heuer,Luminor,Diver,Quartz,Titanium,White,Rubber,100,2010,52337,963,4.9,Switzerland,10
W04463,Cartier,Carrera,Aviator,Manual,Gold,Silver,Stainless Steel,300,2023,78130,3694,3.1,Germany,2
W04464,Rolex,Royal Oak,Chronograph,Quartz,Gold,Black,Gold,500,2017,131323,3002,4.2,Japan,10
W04465,Breitling,Carrera,GMT,Automatic,Titanium,Blue,Gold,300,2003,108812,2763,4.6,Japan,3
W04466,Audemars Piguet,Luminor,Elegance,Manual,Platinum,Green,Leather,150,2003,44379,2642,3.0,Japan,10
W04467,Omega,Santos,Classic,Automatic,Titanium,Green,Rubber,200,2012,128538,1089,3.8,Japan,7
W04468,Tag Heuer,Navitimer,Aviator,Quartz,Platinum,White,Stainless Steel,200,2006,28649,1924,3.6,Germany,10
W04469,Patek Philippe,Portugieser,Aviator,Automatic,Gold,Blue,Stainless Steel,150,2022,52514,572,3.4,USA,10
W04470,Cartier,Submariner,Chronograph,Quartz,Stainless Steel,Green,Leather,100,2018,50435,3103,3.3,Japan,7
W04471,Hublot,Royal Oak,Aviator,Quartz,Gold,Blue,Leather,150,2003,118393,4761,3.8,Japan,10
W04472,Breitling,Portugieser,GMT,Manual,Gold,Silver,Stainless Steel,100,2000,123561,4463,3.3,Germany,3
W04473,Patek Philippe,Carrera,Aviator,Quartz,Stainless Steel,Black,Leather,100,2007,127900,1739,3.4,Italy,2
W04474,Hublot,Big Bang,Tourbillon,Manual,Titanium,Blue,Gold,500,2011,81904,1192,4.1,Switzerland,2
W04475,Omega,Submariner,Chronograph,Manual,Ceramic,Blue,Stainless Steel,100,2011,84426,2098,3.5,Switzerland,2
W04476,Panerai,Royal Oak,Classic,Manual,Platinum,Green,NATO,50,2019,120811,791,3.2,Switzerland,7
W04477,IWC Schaffhausen,Portugieser,Classic,Manual,Platinum,Gray,Rubber,50,2010,12644,4925,4.7,Italy,7
W04478,Audemars Piguet,Submariner,Aviator,Manual,Gold,White,Rubber,100,2020,85635,362,3.9,Germany,7
W04479,Rolex,Submariner,GMT,Quartz,Stainless Steel,White,NATO,150,2020,87002,3194,4.7,Italy,3
W04480,Hublot,Royal Oak,GMT,Quartz,Gold,Gray,NATO,150,2016,87452,656,3.1,Japan,5
W04481,Breitling,Nautilus,Heritage,Manual,Gold,Gray,Gold,150,2016,10835,4292,4.3,Germany,3
W04482,Tag Heuer,Navitimer,Professional,Quartz,Titanium,Gray,Stainless Steel,50,2022,54131,1681,4.6,Germany,2
W04483,Panerai,Nautilus,Tourbillon,Manual,Platinum,Silver,Leather,500,2011,30046,4432,4.4,Switzerland,2
W04484,Tag Heuer,Submariner,Heritage,Quartz,Ceramic,Green,Rubber,100,2011,130614,71,4.7,Japan,5
W04485,Breitling,Luminor,Professional,Manual,Stainless Steel,Green,NATO,200,2016,11846,3077,3.2,USA,7
W04486,Tag Heuer,Speedmaster,Diver,Automatic,Ceramic,Black,Stainless Steel,150,2008,82323,4266,3.3,Germany,2
W04487,Hublot,Luminor,Sport,Automatic,Stainless Steel,White,Leather,500,2021,44866,2454,3.3,Germany,3
W04488,Cartier,Royal Oak,Professional,Manual,Platinum,Green,Rubber,50,2012,142464,2675,4.3,Germany,10
W04489,Tag Heuer,Submariner,Sport,Quartz,Titanium,Gray,Stainless Steel,300,2016,81157,3381,5.0,USA,5
W04490,IWC Schaffhausen,Submariner,Chronograph,Manual,Ceramic,Silver,Rubber,100,2000,128671,4815,3.8,Switzerland,10
W04491,Omega,Big Bang,Aviator,Quartz,Stainless Steel,Black,Gold,150,2020,7693,1003,4.8,Japan,5
W04492,Rolex,Navitimer,Professional,Manual,Gold,White,Rubber,50,2002,132032,4071,4.8,USA,5
W04493,Hublot,Big Bang,GMT,Manual,Platinum,White,Gold,300,2007,77198,3958,4.6,Germany,3
W04494,Patek Philippe,Royal Oak,Tourbillon,Quartz,Titanium,White,Gold,100,2007,84068,4664,4.0,Switzerland,2
W04495,Breitling,Santos,Diver,Quartz,Gold,Black,Gold,200,2007,132284,3709,3.6,Japan,7
W04496,Panerai,Nautilus,Classic,Manual,Titanium,Silver,Leather,100,2005,95335,2202,3.1,Italy,2
W04497,Hublot,Big Bang,Heritage,Automatic,Stainless Steel,Silver,Leather,100,2014,55287,252,4.0,Switzerland,10
W04498,Cartier,Royal Oak,Aviator,Automatic,Gold,Green,Gold,150,2020,43546,4141,4.7,Japan,2
W04499,Panerai,Nautilus,Heritage,Automatic,Titanium,Green,Stainless Steel,500,2004,124887,1880,4.0,Germany,10
W04500,IWC Schaffhausen,Royal Oak,Heritage,Automatic,Platinum,White,Gold,100,2005,21907,244,3.0,Japan,7
W04501,Breitling,Santos,Elegance,Automatic,Ceramic,Gray,Stainless Steel,300,2021,127403,4104,4.6,Germany,7
W04502,Panerai,Navitimer,Heritage,Quartz,Ceramic,Blue,Rubber,300,2024,109599,1688,3.3,Switzerland,5
W04503,Tag Heuer,Navitimer,Heritage,Automatic,Gold,Green,Leather,100,2022,28328,265,3.3,Italy,2
W04504,Hublot,Royal Oak,Elegance,Quartz,Platinum,Silver,Stainless Steel,100,2005,70667,2066,3.5,Switzerland,3
W04505,Omega,Big Bang,Elegance,Automatic,Platinum,White,Stainless Steel,500,2009,127935,2831,3.4,Germany,3
W04506,Breitling,Navitimer,Tourbillon,Quartz,Titanium,Silver,Stainless Steel,300,2022,11261,725,4.4,USA,7
W04507,Audemars Piguet,Speedmaster,Professional,Automatic,Gold,White,NATO,300,2018,131215,2996,4.9,Switzerland,7
W04508,IWC Schaffhausen,Big Bang,Professional,Automatic,Platinum,Black,Leather,150,2001,116292,3191,3.2,Italy,10
W04509,Rolex,Portugieser,Tourbillon,Quartz,Titanium,Green,NATO,200,2006,25999,4841,3.8,USA,2
W04510,Breitling,Carrera,Elegance,Quartz,Platinum,Gray,Rubber,300,2018,84256,4725,4.2,USA,10
W04511,Cartier,Royal Oak,Sport,Manual,Gold,Black,Stainless Steel,200,2012,123818,3262,3.9,Germany,5
W04512,Hublot,Royal Oak,Classic,Automatic,Platinum,Green,Leather,200,2003,141413,3042,3.7,Japan,2
W04513,Tag Heuer,Royal Oak,Tourbillon,Automatic,Platinum,Gray,Leather,300,2010,7646,4908,3.4,Italy,7
W04514,Rolex,Santos,Diver,Quartz,Platinum,Gray,Leather,500,2017,35974,1308,4.1,Germany,7
W04515,Rolex,Royal Oak,Tourbillon,Quartz,Ceramic,Gray,Stainless Steel,500,2020,58857,1012,4.0,Italy,2
W04516,IWC Schaffhausen,Navitimer,Elegance,Automatic,Stainless Steel,Silver,Gold,150,2020,126615,4637,5.0,Japan,5
W04517,Panerai,Navitimer,Sport,Automatic,Gold,Silver,Gold,100,2010,7565,2912,3.9,Germany,10
W04518,Cartier,Carrera,Aviator,Quartz,Ceramic,Blue,Gold,500,2012,42096,3713,4.8,Switzerland,5
W04519,Panerai,Carrera,Elegance,Quartz,Stainless Steel,Silver,NATO,50,2009,92054,3351,4.9,Switzerland,3
W04520,Tag Heuer,Luminor,Chronograph,Automatic,Platinum,White,Stainless Steel,100,2016,47175,2934,3.7,USA,2
W04521,Rolex,Big Bang,Chronograph,Quartz,Platinum,Blue,Rubber,50,2003,56945,549,3.6,Japan,7
W04522,Cartier,Navitimer,Classic,Quartz,Ceramic,White,NATO,300,2002,132553,2552,4.9,Germany,3
W04523,Cartier,Navitimer,Elegance,Automatic,Titanium,Blue,Leather,100,2006,113398,3957,4.2,Japan,5
W04524,Patek Philippe,Santos,GMT,Manual,Gold,White,Gold,100,2015,97389,297,3.4,Japan,5
W04525,Hublot,Navitimer,Chronograph,Quartz,Stainless Steel,Blue,Leather,50,2020,27742,1297,3.5,Switzerland,7
W04526,Rolex,Navitimer,Heritage,Manual,Platinum,Green,NATO,150,2005,138260,3359,3.0,Germany,3
W04527,Rolex,Luminor,Aviator,Quartz,Gold,Gray,Gold,500,2017,10587,2717,3.6,USA,5
W04528,Cartier,Speedmaster,Heritage,Manual,Platinum,Green,Stainless Steel,300,2000,9920,1777,4.2,Germany,10
W04529,Panerai,Luminor,Diver,Quartz,Platinum,Blue,Gold,300,2018,79751,3874,3.6,Switzerland,10
W04530,Rolex,Speedmaster,Classic,Manual,Platinum,Black,Gold,500,2009,48732,2706,3.5,USA,10
W04531,Cartier,Luminor,Diver,Manual,Gold,Blue,Gold,300,2002,66277,3899,3.1,USA,3
W04532,Rolex,Navitimer,Diver,Quartz,Ceramic,Black,NATO,100,2022,111134,2656,4.7,Italy,7
W04533,Cartier,Luminor,Chronograph,Manual,Gold,Gray,Gold,200,2010,23556,1814,4.3,Germany,2
W04534,Patek Philippe,Navitimer,Elegance,Automatic,Gold,White,NATO,50,2006,30456,3596,4.8,Italy,10
W04535,Hublot,Navitimer,Professional,Automatic,Titanium,Blue,Leather,500,2005,143496,1425,3.0,Switzerland,7
W04536,Cartier,Carrera,Chronograph,Automatic,Titanium,Black,Stainless Steel,100,2013,120551,4602,4.8,Germany,5
W04537,Rolex,Submariner,Tourbillon,Manual,Ceramic,Gray,Gold,150,2019,71722,4451,4.0,Germany,2
W04538,Tag Heuer,Speedmaster,Professional,Quartz,Titanium,Blue,NATO,150,2007,149675,1333,3.3,Germany,5
W04539,Hublot,Portugieser,Elegance,Manual,Ceramic,Green,Gold,100,2010,8597,3618,3.5,Italy,3
W04540,Patek Philippe,Big Bang,Diver,Quartz,Platinum,Green,Gold,50,2001,13375,3004,3.3,Japan,3
W04541,Cartier,Big Bang,Sport,Manual,Platinum,Blue,Gold,500,2006,120773,4384,3.5,Japan,3
W04542,Tag Heuer,Luminor,Classic,Quartz,Gold,Blue,Rubber,300,2016,5907,3939,3.5,Japan,7
W04543,Cartier,Submariner,Elegance,Manual,Platinum,Silver,Stainless Steel,300,2023,10734,1449,4.2,Italy,5
W04544,Panerai,Santos,Sport,Manual,Titanium,Gray,Stainless Steel,200,2004,129758,3209,3.5,Italy,3
W04545,Rolex,Portugieser,Aviator,Automatic,Stainless Steel,Green,NATO,500,2005,9237,3372,4.0,USA,3
W04546,Breitling,Big Bang,Diver,Manual,Gold,White,Leather,100,2021,62973,1959,4.3,Japan,3
W04547,IWC Schaffhausen,Nautilus,Heritage,Automatic,Ceramic,Blue,Leather,200,2016,26013,4305,4.6,Italy,5
W04548,Omega,Royal Oak,Tourbillon,Quartz,Platinum,Silver,Leather,150,2022,114036,3200,4.8,USA,3
W04549,Panerai,Nautilus,Sport,Quartz,Gold,Gray,Gold,300,2014,102735,2412,3.3,Switzerland,2
W04550,Tag Heuer,Santos,Elegance,Automatic,Gold,Blue,NATO,500,2002,11493,3603,4.3,Switzerland,5
W04551,Panerai,Portugieser,Heritage,Manual,Gold,Green,Gold,300,2017,106050,4888,3.2,Italy,3
W04552,Audemars Piguet,Big Bang,Chronograph,Quartz,Platinum,Black,Rubber,200,2014,10720,2621,3.5,USA,5
W04553,Cartier,Luminor,Aviator,Manual,Ceramic,Gray,NATO,100,2022,52350,2715,4.1,USA,10
W04554,Cartier,Royal Oak,Aviator,Manual,Gold,Black,NATO,200,2024,82644,947,4.9,Italy,2
W04555,Omega,Speedmaster,Chronograph,Manual,Gold,Green,NATO,500,2003,109518,3111,4.2,Germany,5
W04556,Omega,Big Bang,Aviator,Quartz,Gold,White,Rubber,150,2022,13304,2915,4.8,Switzerland,2
W04557,Audemars Piguet,Big Bang,Heritage,Quartz,Platinum,Gray,NATO,500,2020,146777,4964,4.3,Switzerland,7
W04558,Rolex,Santos,Heritage,Manual,Titanium,Silver,Rubber,100,2009,38596,2000,4.5,Germany,3
W04559,IWC Schaffhausen,Big Bang,Classic,Automatic,Ceramic,Blue,Leather,500,2010,114337,2850,3.4,Switzerland,7
W04560,Breitling,Portugieser,Professional,Automatic,Gold,Blue,NATO,150,2022,95692,202,4.0,Switzerland,7
W04561,Breitling,Submariner,Elegance,Automatic,Gold,Blue,Gold,100,2000,44154,2344,4.6,Switzerland,7
W04562,Patek Philippe,Portugieser,Sport,Manual,Gold,Silver,Stainless Steel,200,2009,13647,4458,4.3,Switzerland,5
W04563,Patek Philippe,Speedmaster,Classic,Automatic,Platinum,Silver,Rubber,50,2024,141516,3021,3.1,Japan,2
W04564,Rolex,Submariner,Professional,Quartz,Titanium,Green,Leather,200,2021,100573,3934,4.3,Italy,3
W04565,Patek Philippe,Big Bang,Heritage,Automatic,Gold,Silver,Leather,100,2014,63951,331,3.4,Germany,5
W04566,Patek Philippe,Big Bang,Diver,Automatic,Gold,Blue,Stainless Steel,500,2007,86569,2293,4.9,Switzerland,3
W04567,Audemars Piguet,Royal Oak,Classic,Manual,Platinum,Gray,NATO,150,2008,98125,4174,4.9,Japan,2
W04568,Audemars Piguet,Big Bang,GMT,Quartz,Ceramic,Blue,Gold,200,2000,128582,2176,4.7,Italy,7
W04569,Patek Philippe,Navitimer,Aviator,Quartz,Ceramic,Silver,Stainless Steel,100,2020,89605,4883,3.4,Germany,10
W04570,Panerai,Speedmaster,Aviator,Automatic,Titanium,Silver,NATO,150,2011,114745,1966,3.2,Switzerland,3
W04571,Hublot,Carrera,Heritage,Manual,Ceramic,Green,NATO,150,2015,55416,1665,4.8,Switzerland,5
W04572,Hublot,Luminor,Professional,Manual,Gold,Black,Rubber,150,2006,135832,2614,4.0,Switzerland,7
W04573,Rolex,Royal Oak,Tourbillon,Automatic,Platinum,Silver,Gold,500,2011,30208,3621,4.8,USA,3
W04574,Breitling,Nautilus,Elegance,Quartz,Gold,Black,Gold,100,2011,85976,915,4.7,Japan,5
W04575,Omega,Submariner,Classic,Quartz,Gold,White,Rubber,150,2010,122030,3015,4.7,Italy,3
W04576,Rolex,Carrera,Chronograph,Quartz,Titanium,Black,NATO,150,2015,68646,86,3.5,Germany,10
W04577,Patek Philippe,Luminor,GMT,Manual,Ceramic,Silver,NATO,200,2007,127937,4219,4.3,Germany,5
W04578,Audemars Piguet,Big Bang,GMT,Automatic,Ceramic,Blue,Gold,150,2018,115866,1194,4.9,Japan,5
W04579,Cartier,Portugieser,Sport,Manual,Ceramic,Blue,Gold,500,2007,80086,1616,3.7,Japan,5
W04580,Panerai,Navitimer,GMT,Quartz,Gold,Silver,Gold,50,2004,17453,1835,4.3,Switzerland,2
W04581,Tag Heuer,Submariner,Aviator,Manual,Platinum,Green,Gold,100,2016,144380,339,3.7,Germany,3
W04582,Audemars Piguet,Submariner,Elegance,Quartz,Platinum,Gray,NATO,150,2015,54000,4710,3.5,Switzerland,2
W04583,Hublot,Submariner,Heritage,Automatic,Gold,Silver,Gold,150,2003,138462,1686,4.6,Japan,3
W04584,Audemars Piguet,Speedmaster,GMT,Quartz,Stainless Steel,Silver,NATO,300,2017,104905,4678,3.4,Japan,10
W04585,Panerai,Submariner,Chronograph,Automatic,Gold,Gray,Rubber,200,2011,70824,1481,3.2,Japan,3
W04586,Omega,Royal Oak,Classic,Manual,Ceramic,Green,Leather,150,2020,124928,3729,3.5,Italy,7
W04587,Patek Philippe,Luminor,Professional,Manual,Gold,Green,Rubber,200,2003,143374,3983,3.9,Italy,10
W04588,Cartier,Portugieser,Elegance,Manual,Stainless Steel,White,Rubber,200,2017,12895,3350,4.6,Switzerland,5
W04589,Hublot,Royal Oak,Sport,Quartz,Gold,White,Stainless Steel,50,2006,107903,834,3.5,Japan,5
W04590,Hublot,Royal Oak,GMT,Automatic,Ceramic,White,Rubber,100,2001,132115,4959,4.8,Switzerland,10
W04591,IWC Schaffhausen,Navitimer,Aviator,Manual,Titanium,Green,Stainless Steel,50,2001,118124,2325,4.1,Switzerland,2
W04592,Breitling,Portugieser,Tourbillon,Manual,Platinum,Black,Stainless Steel,100,2012,54084,4304,4.4,Italy,5
W04593,Omega,Navitimer,Diver,Automatic,Stainless Steel,Silver,Stainless Steel,300,2003,42120,1251,3.5,USA,3
W04594,Hublot,Submariner,Professional,Quartz,Titanium,White,Rubber,50,2004,30370,348,4.7,Italy,5
W04595,Breitling,Submariner,Chronograph,Manual,Platinum,Black,Leather,200,2011,95696,578,3.1,Switzerland,5
W04596,Hublot,Royal Oak,Classic,Quartz,Titanium,Silver,Stainless Steel,150,2010,61283,3967,3.4,Italy,3
W04597,Patek Philippe,Royal Oak,Sport,Quartz,Gold,Gray,Gold,300,2002,94931,3831,4.6,Japan,5
W04598,Breitling,Submariner,Heritage,Quartz,Gold,Gray,Gold,100,2010,45255,2831,3.1,Japan,3
W04599,Panerai,Santos,Diver,Manual,Platinum,Gray,NATO,50,2008,51640,1996,4.2,Germany,5
W04600,IWC Schaffhausen,Luminor,Classic,Manual,Platinum,Black,Gold,300,2021,122455,3673,4.4,USA,7
W04601,Patek Philippe,Speedmaster,Elegance,Automatic,Gold,Gray,Gold,500,2007,93944,4182,4.1,Italy,3
W04602,Panerai,Carrera,Tourbillon,Automatic,Gold,Blue,Stainless Steel,50,2020,141134,4801,3.2,USA,5
W04603,Cartier,Big Bang,Heritage,Quartz,Platinum,Blue,Rubber,200,2007,53290,126,4.2,Germany,2
W04604,Omega,Nautilus,Classic,Manual,Platinum,Gray,Gold,500,2009,23360,4608,4.2,Japan,7
W04605,Omega,Portugieser,Classic,Quartz,Platinum,Silver,Rubber,50,2005,8663,1611,4.0,Switzerland,7
W04606,Tag Heuer,Navitimer,Tourbillon,Automatic,Ceramic,Black,Leather,100,2022,128561,3564,3.7,Italy,2
W04607,Tag Heuer,Portugieser,Diver,Quartz,Ceramic,Black,Gold,500,2017,23887,2574,3.5,Japan,7
W04608,Breitling,Submariner,Classic,Quartz,Gold,Gray,Leather,500,2005,147063,1778,3.2,Germany,3
W04609,Omega,Carrera,Heritage,Manual,Ceramic,Green,Leather,100,2020,98957,4050,3.1,Switzerland,7
W04610,Breitling,Nautilus,Professional,Quartz,Stainless Steel,White,NATO,150,2011,35051,173,4.6,Japan,10
W04611,Tag Heuer,Royal Oak,Classic,Quartz,Gold,Silver,Rubber,150,2015,127743,4465,4.1,Japan,5
W04612,Cartier,Royal Oak,Classic,Manual,Stainless Steel,Black,Rubber,100,2023,77814,2579,3.3,Japan,7
W04613,Hublot,Navitimer,Classic,Manual,Titanium,White,NATO,100,2020,19626,1454,3.2,Italy,5
W04614,Panerai,Luminor,Aviator,Automatic,Stainless Steel,Gray,Stainless Steel,100,2015,122008,1778,3.2,Italy,5
W04615,Audemars Piguet,Big Bang,Heritage,Manual,Titanium,Silver,NATO,300,2022,46646,2930,3.3,Switzerland,3
W04616,Breitling,Luminor,Sport,Quartz,Stainless Steel,Black,NATO,500,2003,71291,2577,3.1,Italy,3
W04617,Cartier,Carrera,Classic,Automatic,Titanium,Gray,NATO,50,2017,7056,4846,4.5,Germany,7
W04618,Panerai,Luminor,Elegance,Automatic,Titanium,Blue,Leather,300,2012,85960,2225,3.7,Switzerland,10
W04619,Omega,Navitimer,Tourbillon,Automatic,Gold,Black,Rubber,200,2002,112659,3331,3.6,Japan,10
W04620,Hublot,Nautilus,Tourbillon,Automatic,Platinum,Blue,Stainless Steel,150,2011,124456,2930,3.9,Germany,3
W04621,Panerai,Nautilus,Aviator,Quartz,Platinum,Gray,Gold,50,2019,37383,943,3.6,Japan,3
W04622,IWC Schaffhausen,Nautilus,Chronograph,Quartz,Gold,Blue,Gold,150,2018,18589,335,4.4,Switzerland,2
W04623,Tag Heuer,Royal Oak,Elegance,Quartz,Titanium,Green,Gold,200,2022,90337,794,3.6,Japan,5
W04624,Panerai,Santos,Elegance,Quartz,Platinum,Gray,Stainless Steel,100,2004,84245,1711,4.2,USA,5
W04625,Audemars Piguet,Carrera,Heritage,Automatic,Platinum,Gray,Gold,150,2018,15747,653,3.7,Germany,5
W04626,Cartier,Big Bang,Diver,Quartz,Stainless Steel,Green,Stainless Steel,100,2018,65150,2056,3.8,Switzerland,2
W04627,Hublot,Carrera,Professional,Automatic,Ceramic,White,Gold,150,2024,7197,2747,4.6,Switzerland,5
W04628,Patek Philippe,Carrera,Heritage,Manual,Gold,Silver,Gold,200,2011,40805,3998,4.0,Japan,10
W04629,Panerai,Luminor,Classic,Quartz,Ceramic,White,Stainless Steel,150,2024,100679,3613,3.8,Japan,5
W04630,Rolex,Speedmaster,Aviator,Manual,Titanium,Green,Rubber,200,2004,59182,4215,3.7,Germany,3
W04631,Audemars Piguet,Carrera,Tourbillon,Manual,Stainless Steel,White,Stainless Steel,50,2001,41102,4942,4.3,Italy,2
W04632,Audemars Piguet,Navitimer,Sport,Quartz,Platinum,Silver,Stainless Steel,300,2015,118912,2495,4.3,Germany,7
W04633,Rolex,Speedmaster,Aviator,Automatic,Stainless Steel,Silver,NATO,200,2020,94736,2999,3.2,USA,3
W04634,IWC Schaffhausen,Santos,Chronograph,Manual,Gold,Black,Leather,150,2003,89881,2397,4.3,Germany,2
W04635,Patek Philippe,Navitimer,GMT,Quartz,Titanium,White,Leather,50,2021,51494,3115,3.9,Japan,5
W04636,Tag Heuer,Carrera,Classic,Manual,Stainless Steel,Green,Rubber,200,2014,68293,3496,4.9,Italy,5
W04637,Cartier,Portugieser,Aviator,Manual,Stainless Steel,Black,Rubber,150,2009,38012,1093,3.9,Italy,10
W04638,Hublot,Royal Oak,Heritage,Quartz,Stainless Steel,White,Rubber,500,2021,95453,1020,4.9,Germany,5
W04639,Cartier,Luminor,Chronograph,Manual,Platinum,Gray,Leather,200,2005,42342,499,4.6,USA,5
W04640,Patek Philippe,Submariner,Diver,Automatic,Titanium,Silver,Rubber,200,2006,126762,4490,4.9,Germany,5
W04641,Cartier,Big Bang,Heritage,Automatic,Platinum,Green,Rubber,100,2001,114310,3776,3.4,Switzerland,5
W04642,Rolex,Big Bang,Chronograph,Manual,Stainless Steel,Gray,Stainless Steel,150,2003,10020,4136,3.7,Italy,10
W04643,Audemars Piguet,Navitimer,Heritage,Manual,Platinum,White,Stainless Steel,300,2014,24540,2368,4.2,Switzerland,10
W04644,Cartier,Big Bang,Tourbillon,Quartz,Platinum,Silver,Leather,200,2012,17340,3132,3.2,USA,5
W04645,Breitling,Speedmaster,Heritage,Automatic,Gold,Silver,Stainless Steel,50,2008,117189,4580,4.4,USA,10
W04646,Panerai,Nautilus,Professional,Manual,Ceramic,Gray,Rubber,150,2004,106436,82,3.5,Japan,10
W04647,Patek Philippe,Portugieser,Classic,Automatic,Ceramic,White,Stainless Steel,300,2016,50910,4758,3.3,Germany,3
W04648,IWC Schaffhausen,Submariner,Sport,Manual,Gold,White,NATO,150,2005,91439,1454,3.1,Germany,7
W04649,Breitling,Big Bang,Classic,Quartz,Gold,Green,Stainless Steel,500,2013,93043,4058,3.8,Germany,7
W04650,Rolex,Big Bang,Sport,Quartz,Platinum,Black,Leather,300,2004,18393,2600,3.3,Switzerland,7
W04651,Omega,Navitimer,Sport,Automatic,Platinum,Silver,Rubber,300,2001,42434,380,4.0,USA,10
W04652,Rolex,Carrera,Sport,Automatic,Titanium,Black,Rubber,200,2013,71304,4136,3.8,USA,7
W04653,IWC Schaffhausen,Royal Oak,Professional,Manual,Ceramic,Black,Leather,100,2018,145786,4970,4.7,Switzerland,3
W04654,IWC Schaffhausen,Luminor,Tourbillon,Manual,Platinum,Silver,Stainless Steel,150,2018,24627,369,3.1,Germany,7
W04655,Breitling,Luminor,GMT,Manual,Titanium,White,Rubber,50,2022,76737,250,4.7,Germany,5
W04656,Panerai,Luminor,Aviator,Automatic,Ceramic,Silver,Rubber,500,2012,48189,4732,4.4,Switzerland,10
W04657,Patek Philippe,Luminor,Classic,Quartz,Titanium,Gray,NATO,50,2020,115287,3026,4.3,Japan,5
W04658,Tag Heuer,Santos,Heritage,Quartz,Titanium,Black,Leather,100,2011,29456,1106,5.0,Japan,2
W04659,Audemars Piguet,Submariner,Chronograph,Automatic,Gold,Green,Stainless Steel,50,2024,10912,4748,3.1,Germany,10
W04660,Breitling,Carrera,Aviator,Quartz,Stainless Steel,Silver,Stainless Steel,150,2000,83757,963,4.0,Germany,5
